Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,"Tercera edad, pensionados y jubilados",216,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Entrada sin costo,100,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Profesores,226,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Entrada sin costo,221,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Estudiantes nivel básico,429,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Entrada dominical,770,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Boleto pagado,676,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Estudiantes nivel superior,415,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Boleto pagado,565,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Estudiantes nivel básico,206,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Entrada dominical,736,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Boleto pagado,567,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Estudiantes nivel superior,232,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Boleto pagado,245,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Trabajadores INAH,4,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,"Tercera edad, pensionados y jubilados",176,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Entrada sin costo,235,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Profesores,158,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,2,Entrada sin costo,248,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Profesores,225,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Entrada sin costo,110,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Estudiantes nivel básico,584,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Entrada dominical,715,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Boleto pagado,667,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Estudiantes nivel superior,167,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Boleto pagado,363,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Trabajadores INAH,5,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,"Tercera edad, pensionados y jubilados",204,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,3,Entrada sin costo,98,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Estudiantes nivel superior,476,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Boleto pagado,532,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Trabajadores INAH,5,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,"Tercera edad, pensionados y jubilados",232,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Entrada sin costo,115,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Profesores,351,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Discapacitados,2,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Entrada sin costo,11,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Estudiantes nivel básico,833,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Entrada dominical,"1,110",Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,4,Boleto pagado,495,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Profesores,115,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Entrada sin costo,182,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Estudiantes nivel básico,748,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Entrada dominical,"1,081",Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Boleto pagado,267,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Estudiantes nivel superior,410,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Boleto pagado,423,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Trabajadores INAH,3,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,"Tercera edad, pensionados y jubilados",186,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,5,Entrada sin costo,47,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Estudiantes nivel básico,343,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Entrada dominical,819,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Boleto pagado,236,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Estudiantes nivel superior,420,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Boleto pagado,393,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Trabajadores INAH,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,"Tercera edad, pensionados y jubilados",158,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Entrada sin costo,49,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Profesores,141,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Discapacitados,2,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,6,Entrada sin costo,328,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Profesores,316,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Discapacitados,7,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Entrada sin costo,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Estudiantes nivel básico,997,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Entrada dominical,"1,551",Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Boleto pagado,517,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Estudiantes nivel superior,626,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Boleto pagado,701,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Trabajadores INAH,2,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,"Tercera edad, pensionados y jubilados",356,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,7,Entrada sin costo,107,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Boleto pagado,515,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Estudiantes nivel básico,245,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Entrada dominical,"1,154",Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Estudiantes nivel superior,493,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Boleto pagado,519,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Entrada sin costo,66,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Trabajadores INAH,6,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,"Tercera edad, pensionados y jubilados",178,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Entrada sin costo,164,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Profesores,184,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,8,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Estudiantes nivel básico,80,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Entrada dominical,"1,140",Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Boleto pagado,225,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Estudiantes nivel superior,142,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Boleto pagado,340,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Trabajadores INAH,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,"Tercera edad, pensionados y jubilados",111,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Entrada sin costo,29,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Profesores,81,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,9,Entrada sin costo,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Estudiantes nivel básico,849,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Entrada dominical,576,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Boleto pagado,326,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Estudiantes nivel superior,263,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Boleto pagado,374,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Trabajadores INAH,5,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,"Tercera edad, pensionados y jubilados",146,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Entrada sin costo,36,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Profesores,147,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,10,Entrada sin costo,167,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Profesores,179,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Entrada sin costo,23,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Estudiantes nivel básico,921,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Entrada dominical,"1,038",Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Boleto pagado,493,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Estudiantes nivel superior,385,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Boleto pagado,357,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Trabajadores INAH,3,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,"Tercera edad, pensionados y jubilados",267,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,11,Entrada sin costo,132,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Estudiantes nivel básico,146,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Entrada dominical,"1,605",Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Boleto pagado,471,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Estudiantes nivel superior,307,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Boleto pagado,579,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Trabajadores INAH,9,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,"Tercera edad, pensionados y jubilados",226,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Entrada sin costo,87,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Profesores,271,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2019,12,Entrada sin costo,110,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Profesores,24,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Discapacitados,8,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Entrada sin costo,4,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Estudiantes nivel básico,122,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Entrada dominical,302,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Boleto pagado,23,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Estudiantes nivel superior,311,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Boleto pagado,66,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Trabajadores INAH,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,"Tercera edad, pensionados y jubilados",69,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,1,Entrada sin costo,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Estudiantes nivel superior,100,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Boleto pagado,51,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Trabajadores INAH,3,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,"Tercera edad, pensionados y jubilados",58,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Entrada sin costo,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Profesores,39,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Discapacitados,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Entrada sin costo,53,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Estudiantes nivel básico,303,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Entrada dominical,500,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,2,Boleto pagado,22,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Estudiantes nivel superior,100,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Boleto pagado,55,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Trabajadores INAH,4,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,"Tercera edad, pensionados y jubilados",50,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Entrada sin costo,5,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Profesores,20,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Discapacitados,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Entrada sin costo,5,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Estudiantes nivel básico,130,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Entrada dominical,500,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,3,Boleto pagado,37,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,Trabajadores INAH,10,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,"Tercera edad, pensionados y jubilados",45,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,Exposiciones temporales con costo adicional,"2,981",Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,Entrada sin costo,6,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,Profesores,68,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,Discapacitados,1,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,Entrada sin costo,175,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2019,4,Estudiantes nivel básico,400,Nacional
